,title,x-tsne,y-tsne,bias,bias_bin,colors
1368,Matilda (1996),0.8621326088905334,15.957406997680664,0.159816712141037,2,yellow
1369,Shall We Dance? (Shall We Dansu?) (1996),5.65772819519043,12.866317749023438,0.34271949529647827,3,red
1370,Red Rock West (1992),4.067914962768555,19.110673904418945,0.26347997784614563,2,yellow
1371,Saw II (2005),-0.1911340057849884,2.042005777359009,0.07058566063642502,2,yellow
1372,Red (2010),6.362243175506592,-21.51939582824707,0.375592440366745,3,red
1373,"Adventures of Robin Hood, The (1938)",1.4637593030929565,3.3783321380615234,0.27395009994506836,2,yellow
1374,Deadpool (2016),-17.355422973632812,3.3514692783355713,0.04975271224975586,2,yellow
1375,I Heart Huckabees (2004),5.422070503234863,7.738785743713379,0.0696767121553421,2,yellow
1376,"Man with the Golden Gun, The (1974)",-1.5579807758331299,7.309382915496826,0.11695313453674316,2,yellow
1377,Under Siege (1992),7.9913811683654785,-14.989312171936035,0.14211991429328918,2,yellow
1378,Living in Oblivion (1995),8.278631210327148,15.60476303100586,0.2679648995399475,2,yellow
1379,"Golden Child, The (1986)",10.057366371154785,-14.557369232177734,-0.0345800407230854,1,green
1380,"Nutty Professor, The (1963)",-0.8238168358802795,-9.33901596069336,-0.09082701057195663,1,green
1381,For Your Eyes Only (1981),10.206539154052734,5.911552429199219,0.12505362927913666,2,yellow
1382,"Mosquito Coast, The (1986)",-9.200505256652832,-5.831315517425537,0.09297734498977661,2,yellow
1383,"Parent Trap, The (1998)",-9.205293655395508,-15.81682300567627,0.13242194056510925,2,yellow
1384,"Score, The (2001)",-18.70363998413086,3.859973907470703,0.07225098460912704,2,yellow
1385,"War of the Worlds, The (1953)",11.178092002868652,-3.1120996475219727,0.08852884918451309,2,yellow
1386,Somewhere in Time (1980),1.1157963275909424,1.9579837322235107,0.10063505917787552,2,yellow
1387,Wanted (2008),-18.751567840576172,-6.810765743255615,-0.22614480555057526,1,green
1388,"Princess Diaries, The (2001)",-12.786097526550293,-3.736751079559326,0.05675412341952324,2,yellow
1389,Things to Do in Denver When You're Dead (1995),-0.7566583752632141,-13.797101020812988,0.1238139420747757,2,yellow
1390,Night at the Museum (2006),2.1398208141326904,-1.2388793230056763,0.03949566185474396,2,yellow
1391,"Thirteenth Floor, The (1999)",-11.303695678710938,-15.829809188842773,-0.010402059182524681,1,green
1392,Bicentennial Man (1999),-4.7563886642456055,7.264697551727295,-0.13092653453350067,1,green
1393,Teenage Mutant Ninja Turtles (1990),-10.932943344116211,-1.0320188999176025,-0.03356261923909187,1,green
1394,Diabolique (1996),9.236538887023926,-3.663555383682251,0.06495171785354614,2,yellow
1395,First Blood (Rambo: First Blood) (1982),6.41182804107666,-11.932859420776367,0.21130718290805817,2,yellow
1396,21 (2008),-9.345491409301758,-11.41313648223877,0.25574395060539246,2,yellow
1397,Clerks II (2006),-19.072769165039062,-5.135588645935059,0.049180734902620316,2,yellow
1398,Pete's Dragon (1977),-2.4601242542266846,7.080593585968018,-0.02986028604209423,1,green
1399,Guess Who's Coming to Dinner (1967),-6.30518102645874,-2.43233060836792,0.23778927326202393,2,yellow
1400,"Constant Gardener, The (2005)",-1.4280973672866821,22.070951461791992,0.020969390869140625,2,yellow
1401,Escape to Witch Mountain (1975),2.0607059001922607,-2.7542529106140137,0.01671319454908371,2,yellow
1402,Hellboy II: The Golden Army (2008),13.386190414428711,6.1261162757873535,0.12007676064968109,2,yellow
1403,AVP: Alien vs. Predator (2004),0.3344568908214569,-19.789852142333984,-0.09859006106853485,1,green
1404,Space Cowboys (2000),-4.154349327087402,6.174406051635742,-0.19787834584712982,1,green
1405,Persuasion (1995),7.939060211181641,16.440879821777344,0.34656378626823425,3,red
1406,History of the World: Part I (1981),-11.892341613769531,5.167341232299805,0.18778885900974274,2,yellow
1407,Guys and Dolls (1955),6.096171855926514,-8.778311729431152,0.09948082268238068,2,yellow
1408,Jack (1996),-8.300284385681152,-19.37033462524414,-0.10319970548152924,1,green
1409,St. Elmo's Fire (1985),-7.969140529632568,-5.716463088989258,-0.006786465644836426,1,green
1410,"Phantom, The (1996)",7.039785861968994,-18.834218978881836,-0.02129928581416607,1,green
1411,Little Nicky (2000),1.2943938970565796,-14.707134246826172,-0.324196994304657,0,blue
1412,Mr. Mom (1983),0.5038895010948181,2.3324472904205322,0.07264697551727295,2,yellow
1413,Nobody's Fool (1994),5.410242557525635,9.228067398071289,0.2979763150215149,2,yellow
1414,Grindhouse (2007),6.445565700531006,10.079516410827637,0.26352328062057495,2,yellow
1415,Sliver (1993),-3.7246336936950684,-6.794337272644043,-0.21603262424468994,1,green
1416,Dracula: Dead and Loving It (1995),-6.50057315826416,-14.652054786682129,-0.1377997100353241,1,green
1417,Serial Mom (1994),11.508252143859863,-14.267168045043945,-0.0857725590467453,1,green
1418,Pet Sematary (1989),15.5365571975708,-8.486409187316895,-0.04179562255740166,1,green
1419,8MM (1999),-7.528726577758789,-17.538448333740234,-0.2134990394115448,1,green
1420,Kiki's Delivery Service (Majo no takkyûbin) (1989),3.1829490661621094,11.83950424194336,0.35831648111343384,3,red
1421,Keeping the Faith (2000),18.883935928344727,-1.8401832580566406,0.33539652824401855,3,red
1422,Defending Your Life (1991),-3.782426595687866,5.9792938232421875,0.2512708604335785,2,yellow
1423,Little Big Man (1970),6.518181800842285,15.66761589050293,0.2117205411195755,2,yellow
1424,Before Sunrise (1995),0.4244230091571808,9.67502498626709,0.14449827373027802,2,yellow
1425,Sommersby (1993),6.57424783706665,-1.7585176229476929,0.037695061415433884,2,yellow
1426,Thirteen Days (2000),-6.414780616760254,14.139890670776367,0.1714274138212204,2,yellow
1427,Layer Cake (2004),-5.327760219573975,0.17165906727313995,0.2466980665922165,2,yellow
1428,Flight of the Navigator (1986),1.1902105808258057,8.731788635253906,0.3695361912250519,3,red
1429,"Verdict, The (1982)",2.539310932159424,17.119558334350586,0.2712700366973877,2,yellow
1430,"Transporter, The (2002)",-7.458569049835205,-13.452139854431152,0.09111960977315903,2,yellow
1431,Rocky II (1979),-2.8633556365966797,-3.8367674350738525,0.048240676522254944,2,yellow
1432,"Book of Eli, The (2010)",-0.47892916202545166,-2.108736276626587,0.12874169647693634,2,yellow
1433,Nick of Time (1995),-6.208201885223389,-6.332520008087158,0.05111254006624222,2,yellow
1434,Small Soldiers (1998),7.995858192443848,-14.012816429138184,-0.22163385152816772,1,green
1435,Bedazzled (2000),2.8073198795318604,-7.036195278167725,-0.15868186950683594,1,green
1436,Kids in the Hall: Brain Candy (1996),-14.647212028503418,-2.5743939876556396,0.07472166419029236,2,yellow
1437,Grand Canyon (1991),-2.8357460498809814,-14.298961639404297,0.10683573782444,2,yellow
1438,White Squall (1996),-12.221232414245605,-5.928094863891602,0.1833249032497406,2,yellow
1439,About Last Night... (1986),-7.138713359832764,-2.6719560623168945,-0.052295926958322525,1,green
1440,Quantum of Solace (2008),17.430580139160156,3.3778321743011475,0.10873444378376007,2,yellow
1441,Local Hero (1983),-6.5374226570129395,15.36032485961914,0.28582438826560974,2,yellow
1442,Along Came a Spider (2001),0.5317575335502625,-4.444301128387451,0.15161144733428955,2,yellow
1443,Talladega Nights: The Ballad of Ricky Bobby (2006),4.408297061920166,-5.897514820098877,0.004898924846202135,1,green
1444,Thunderball (1965),16.503475189208984,5.248828411102295,-0.0053152237087488174,1,green
1445,"Celluloid Closet, The (1995)",7.9829020500183105,6.323426246643066,0.24745440483093262,2,yellow
1446,"Secret of Roan Inish, The (1994)",-13.39401626586914,-14.212116241455078,0.09960559010505676,2,yellow
1447,Licence to Kill (1989),-11.450628280639648,-13.156792640686035,0.07821185886859894,2,yellow
1448,"Contender, The (2000)",14.576116561889648,4.33934211730957,0.3779297471046448,3,red
1449,Bottle Rocket (1996),12.654252052307129,9.159820556640625,0.281310498714447,2,yellow
1450,Marathon Man (1976),3.24826979637146,6.929052829742432,0.22303970158100128,2,yellow
1451,Jean de Florette (1986),-3.6426804065704346,10.08880615234375,0.2516118884086609,2,yellow
1452,"Year of Living Dangerously, The (1982)",1.9704556465148926,9.321357727050781,0.222588449716568,2,yellow
1453,George of the Jungle (1997),-5.331450939178467,1.7092788219451904,-0.008784097619354725,1,green
1454,Point Break (1991),1.7324224710464478,-21.214223861694336,0.14200091361999512,2,yellow
1455,"Ref, The (1994)",-0.29426708817481995,1.4141387939453125,0.15580129623413086,2,yellow
1456,Captain America: The Winter Soldier (2014),-8.371660232543945,7.311700344085693,0.33619192242622375,3,red
1457,Mister Roberts (1955),5.5761308670043945,16.57607078552246,0.3869894742965698,3,red
1458,Soylent Green (1973),4.092965602874756,11.151912689208984,0.1439695656299591,2,yellow
1459,Pump Up the Volume (1990),10.396842956542969,-5.321081638336182,0.2741953730583191,2,yellow
1460,In America (2002),10.181285858154297,13.160639762878418,0.11092093586921692,2,yellow
1461,X-Men Origins: Wolverine (2009),-4.617659091949463,-14.45584774017334,-0.020610015839338303,1,green
1462,"Perfect World, A (1993)",-1.0177987813949585,17.053890228271484,-0.0005400324589572847,1,green
1463,2012 (2009),-0.5040743350982666,-18.34698486328125,-0.24172335863113403,1,green
1464,"Animatrix, The (2003)",13.923701286315918,11.254071235656738,0.3178456127643585,3,red
1465,"Limey, The (1999)",14.040674209594727,8.545384407043457,0.07138369232416153,2,yellow
1466,Honeymoon in Vegas (1992),-7.220186233520508,0.37652769684791565,0.012362202629446983,2,yellow
1467,"Ice Storm, The (1997)",12.041411399841309,9.527127265930176,0.08329570293426514,2,yellow
1468,Star Trek: Insurrection (1998),-1.4423621892929077,-11.502228736877441,0.16768157482147217,2,yellow
1469,Everyone Says I Love You (1996),11.235066413879395,1.1073353290557861,0.29290130734443665,2,yellow
1470,Arthur (1981),9.274188041687012,2.217036724090576,0.3235341012477875,3,red
1471,Cat on a Hot Tin Roof (1958),13.76734733581543,18.058446884155273,0.22265534102916718,2,yellow
1472,Super Mario Bros. (1993),6.776449203491211,-17.56245231628418,-0.42105433344841003,0,blue
1473,Hud (1963),7.357994556427002,10.357588768005371,0.18948417901992798,2,yellow
1474,American Splendor (2003),-19.017223358154297,5.774667263031006,0.1515909880399704,2,yellow
1475,Howards End (1992),0.7281626462936401,10.56641960144043,0.2667805552482605,2,yellow
1476,Ant-Man (2015),-11.796205520629883,6.677029609680176,0.2487255483865738,2,yellow
1477,Swiss Family Robinson (1960),15.38547134399414,-10.185063362121582,-0.016321444883942604,1,green
1478,"Texas Chainsaw Massacre, The (1974)",6.801305770874023,-11.001279830932617,0.08077634125947952,2,yellow
1479,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",-15.515642166137695,6.311257839202881,0.20709927380084991,2,yellow
1480,13 Going on 30 (2004),-5.893289566040039,-20.740201950073242,-0.1547243297100067,1,green
1481,"Love Bug, The (1969)",13.271796226501465,19.354019165039062,-0.03637167438864708,1,green
1482,"Wrestler, The (2008)",-19.32843780517578,4.293888092041016,0.24555201828479767,2,yellow
1483,"Color of Money, The (1986)",11.492095947265625,14.563220977783203,0.12714606523513794,2,yellow
1484,Starsky & Hutch (2004),-16.302915573120117,-6.958704471588135,-0.09897419065237045,1,green
1485,Candyman (1992),9.88969612121582,-11.51278305053711,-0.03714554384350777,1,green
1486,"Hand That Rocks the Cradle, The (1992)",-4.034884452819824,-4.794124603271484,0.0771060362458229,2,yellow
1487,Before Sunset (2004),16.087650299072266,8.72343921661377,0.22692972421646118,2,yellow
1488,Winnie the Pooh and the Blustery Day (1968),-4.128864288330078,11.870758056640625,0.2770104706287384,2,yellow
1489,House of Flying Daggers (Shi mian mai fu) (2004),-9.874092102050781,1.4945731163024902,0.05910521373152733,2,yellow
1490,"Thin Man, The (1934)",8.934813499450684,18.71503448486328,0.2178127020597458,2,yellow
1491,"Town, The (2010)",8.208803176879883,13.863780975341797,0.19676801562309265,2,yellow
1492,"Honey, I Blew Up the Kid (1992)",7.203718662261963,-13.075435638427734,-0.24004246294498444,1,green
1493,Fantasia 2000 (1999),0.3968135118484497,1.9468151330947876,0.012166581116616726,2,yellow
1494,"Sum of All Fears, The (2002)",-7.100581169128418,-10.824409484863281,0.09508222341537476,2,yellow
1495,Friday the 13th (1980),16.50510025024414,-2.4551315307617188,0.06058753281831741,2,yellow
1496,"Unbearable Lightness of Being, The (1988)",-13.575583457946777,-18.40570831298828,-0.004240394104272127,1,green
1497,"Incredible Hulk, The (2008)",-8.411421775817871,-13.01253890991211,0.07276076823472977,2,yellow
1498,Cold Mountain (2003),11.362308502197266,15.601998329162598,0.15073320269584656,2,yellow
1499,Moneyball (2011),15.25535774230957,7.043164253234863,0.3508009910583496,3,red
1500,Married to the Mob (1988),10.025701522827148,8.356013298034668,-0.038429416716098785,1,green
1501,Hulk (2003),1.2163400650024414,-21.65632438659668,-0.2036978304386139,1,green
1502,"Apostle, The (1997)",9.572994232177734,7.263570308685303,0.13593178987503052,2,yellow
1503,Match Point (2005),-10.828161239624023,6.5108137130737305,0.12064322829246521,2,yellow
1504,Rashomon (Rashômon) (1950),18.62891960144043,11.70000171661377,0.1840711534023285,2,yellow
1505,Rising Sun (1993),7.089087009429932,-5.331368923187256,-0.07187308371067047,1,green
1506,Monster (2003),11.453431129455566,13.2296724319458,0.050082020461559296,2,yellow
1507,Lolita (1962),3.67059326171875,2.844259262084961,0.07649553567171097,2,yellow
1508,Drop Zone (1994),2.533346652984619,-13.419960021972656,-0.013566931709647179,1,green
1509,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),-18.28566551208496,4.597696304321289,0.18004177510738373,2,yellow
1510,Spellbound (1945),-18.685827255249023,2.74552845954895,0.1385393589735031,2,yellow
1511,"Next Karate Kid, The (1994)",-6.902217864990234,-18.79743003845215,-0.22409401834011078,1,green
1512,EuroTrip (2004),-5.66140604019165,-7.62790060043335,0.060151852667331696,2,yellow
1513,Talk to Her (Hable con Ella) (2002),-18.832704544067383,5.333278656005859,0.17210058867931366,2,yellow
1514,"Siege, The (1998)",5.333801746368408,-11.78161907196045,0.34449249505996704,3,red
1515,With Honors (1994),-4.929561138153076,-13.20826244354248,0.12409015744924545,2,yellow
1516,Excalibur (1981),-3.3492367267608643,3.9528071880340576,0.2406294047832489,2,yellow
1517,"Affair to Remember, An (1957)",-8.874122619628906,-1.1251343488693237,0.00544780446216464,1,green
1518,Syriana (2005),-18.94733238220215,11.587560653686523,0.19053266942501068,2,yellow
1519,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),-10.456445693969727,-15.11776065826416,-0.3154875338077545,0,blue
1520,Spellbound (2002),4.254389762878418,6.394387722015381,0.31719139218330383,3,red
1521,"Candidate, The (1972)",14.458075523376465,1.1266778707504272,0.14426296949386597,2,yellow
1522,2 Days in the Valley (1996),-5.043971538543701,-0.9428997039794922,0.02713688090443611,2,yellow
1523,What's Love Got to Do with It? (1993),9.930789947509766,1.816938042640686,0.218740776181221,2,yellow
1524,Prometheus (2012),3.622889518737793,-7.624405860900879,0.02832934446632862,2,yellow
1525,Addicted to Love (1997),5.548355579376221,-6.492218494415283,-0.10186309367418289,1,green
1526,Monsoon Wedding (2001),16.154544830322266,4.633933067321777,0.1670367419719696,2,yellow
1527,World War Z (2013),-17.07392692565918,-4.411151885986328,-0.137447327375412,1,green
1528,27 Dresses (2008),-9.116347312927246,-2.7234420776367188,-0.018657676875591278,1,green
1529,Pacific Rim (2013),0.6824439764022827,-5.504277229309082,-0.10582048445940018,1,green
1530,Alien Nation (1988),-7.604033946990967,-6.485474586486816,0.18482644855976105,2,yellow
1531,What Ever Happened to Baby Jane? (1962),12.991950035095215,17.35445785522461,0.25537481904029846,2,yellow
1532,Deconstructing Harry (1997),12.531798362731934,-7.2317280769348145,0.08635889738798141,2,yellow
1533,Angels and Insects (1995),-1.895594835281372,3.1128222942352295,0.32578930258750916,3,red
1534,"Girl with the Dragon Tattoo, The (2011)",5.581413269042969,10.942729949951172,0.3099212646484375,3,red
1535,Once Were Warriors (1994),11.624178886413574,-5.885735511779785,0.31764912605285645,3,red
1536,You Can Count on Me (2000),8.649290084838867,8.667308807373047,0.2642602026462555,2,yellow
1537,Dr. Horrible's Sing-Along Blog (2008),-18.56627082824707,4.772741317749023,0.1076224073767662,2,yellow
1538,Confessions of a Dangerous Mind (2002),-20.622966766357422,3.660041332244873,0.2315831482410431,2,yellow
1539,Universal Soldier (1992),-9.801136016845703,-13.69973087310791,-0.2816973328590393,1,green
1540,East of Eden (1955),7.9715375900268555,21.181983947753906,0.20081540942192078,2,yellow
1541,American Hustle (2013),9.41093635559082,14.538715362548828,0.08775488287210464,2,yellow
1542,House on Haunted Hill (1999),4.969346046447754,-19.15856170654297,-0.2852895259857178,1,green
1543,Babel (2006),-16.994251251220703,7.333312034606934,0.06413281708955765,2,yellow
1544,When We Were Kings (1996),4.772205352783203,18.294456481933594,0.36143696308135986,3,red
1545,Reign of Fire (2002),-2.2858781814575195,-10.049724578857422,-0.17498914897441864,1,green
1546,"Time Machine, The (1960)",-3.7822988033294678,4.187683582305908,0.13769923150539398,2,yellow
1547,European Vacation (aka National Lampoon's European Vacation) (1985),5.976244926452637,-9.815939903259277,-0.08835753798484802,1,green
1548,Flubber (1997),1.5112465620040894,-8.569986343383789,-0.06799820810556412,1,green
1549,We Were Soldiers (2002),-5.094502925872803,15.928467750549316,0.06792929023504257,2,yellow
1550,Quills (2000),-3.0341789722442627,16.876407623291016,0.02151692844927311,2,yellow
1551,Battleship Potemkin (1925),-1.034786581993103,14.501611709594727,0.2933289706707001,2,yellow
1552,Cold Comfort Farm (1995),-4.71128511428833,7.4884819984436035,0.2507173717021942,2,yellow
1553,Once Upon a Time in the West (C'era una volta il West) (1968),1.547281265258789,12.717763900756836,0.3332696855068207,3,red
1554,Van Helsing (2004),-5.063835620880127,-17.020498275756836,-0.01505319494754076,1,green
1555,Mouse Hunt (1997),-2.016213893890381,-21.1292667388916,-0.16425444185733795,1,green
1556,Priest (1994),12.819927215576172,-0.06311281025409698,0.24758626520633698,2,yellow
1557,"Prophecy, The (1995)",7.67068338394165,-9.699136734008789,0.04431212693452835,2,yellow
1558,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",2.970226764678955,19.811479568481445,0.36115628480911255,3,red
1559,Auntie Mame (1958),-1.6008291244506836,15.798538208007812,0.21296489238739014,2,yellow
1560,48 Hrs. (1982),-1.5557584762573242,5.275088787078857,0.0918584018945694,2,yellow
1561,Despicable Me (2010),-2.359945297241211,11.072945594787598,0.2412080615758896,2,yellow
1562,"39 Steps, The (1935)",5.953787326812744,16.240995407104492,0.2455461174249649,2,yellow
1563,Key Largo (1948),4.206540584564209,6.0076518058776855,0.17888188362121582,2,yellow
1564,Manon of the Spring (Manon des sources) (1986),9.094484329223633,3.356685161590576,0.15658585727214813,2,yellow
1565,Beauty of the Day (Belle de jour) (1967),10.161377906799316,3.6884407997131348,0.1615857183933258,2,yellow
1566,Three Days of the Condor (3 Days of the Condor) (1975),-6.504972457885742,-0.10518448799848557,0.2035822570323944,2,yellow
1567,Screamers (1995),4.83613395690918,-10.248497009277344,0.14069047570228577,2,yellow
1568,Shanghai Knights (2003),-6.850416660308838,-1.185710072517395,0.020758839324116707,2,yellow
1569,How to Lose a Guy in 10 Days (2003),-18.62001609802246,-4.627530574798584,-0.11412728577852249,1,green
1570,Anatomy of a Murder (1959),22.851701736450195,3.4136385917663574,0.20051968097686768,2,yellow
1571,"Man Who Would Be King, The (1975)",-0.9695367217063904,12.366559982299805,0.23329339921474457,2,yellow
1572,Of Mice and Men (1992),-4.837071418762207,6.197197914123535,0.1125204935669899,2,yellow
1573,Mighty Morphin Power Rangers: The Movie (1995),-9.079968452453613,-17.870656967163086,-0.5552990436553955,0,blue
1574,Hannah and Her Sisters (1986),3.556441068649292,4.129130840301514,0.14423151314258575,2,yellow
1575,Freaky Friday (1977),0.3449054956436157,7.214740753173828,0.14172998070716858,2,yellow
1576,Buffy the Vampire Slayer (1992),-6.106976509094238,-20.69501304626465,-0.09984256327152252,1,green
1577,Enchanted (2007),-5.013016223907471,9.981929779052734,0.35341688990592957,3,red
1578,Blues Brothers 2000 (1998),6.961091041564941,-6.12000846862793,-0.016081200912594795,1,green
1579,"Blob, The (1958)",-10.333500862121582,-1.7744300365447998,0.08058957755565643,2,yellow
1580,Bill & Ted's Bogus Journey (1991),-3.853492021560669,0.10970624536275864,0.06506342440843582,2,yellow
1581,Airport (1970),-5.934305191040039,-3.0007424354553223,0.052163850516080856,2,yellow
1582,Underworld: Evolution (2006),-4.846434593200684,-10.640317916870117,0.12816719710826874,2,yellow
1583,Legend (1985),8.38415813446045,-9.9229097366333,-0.048023633658885956,1,green
1584,Creepshow (1982),9.8265380859375,-6.821053981781006,0.3029658794403076,2,yellow
1585,"Pink Panther, The (1963)",10.032048225402832,12.135211944580078,0.2662178874015808,2,yellow
1586,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),-14.833889961242676,5.725396633148193,0.22053782641887665,2,yellow
1587,Great Expectations (1998),-20.313758850097656,-2.7812445163726807,-0.14896687865257263,1,green
1588,Primary Colors (1998),9.376991271972656,11.14872932434082,0.26136043667793274,2,yellow
1589,Jumpin' Jack Flash (1986),8.794017791748047,-12.793793678283691,-0.021667158231139183,1,green
1590,Cheech and Chong's Up in Smoke (1978),-1.0871906280517578,-1.6001945734024048,0.10344652086496353,2,yellow
1591,Hugo (2011),-19.24661636352539,8.74997615814209,0.08251621574163437,2,yellow
1592,Paths of Glory (1957),7.949114799499512,18.605756759643555,0.2679702341556549,2,yellow
1593,Far and Away (1992),1.487176775932312,5.11253547668457,0.07856108993291855,2,yellow
1594,Klute (1971),-16.29948616027832,4.292470455169678,0.13145127892494202,2,yellow
1595,"Goofy Movie, A (1995)",6.125621318817139,-4.268035411834717,-0.034807369112968445,1,green
1596,Prizzi's Honor (1985),2.427431106567383,4.411609649658203,0.07448219507932663,2,yellow
1597,State and Main (2000),-6.445621013641357,5.453810691833496,0.048930760473012924,2,yellow
1598,2010: The Year We Make Contact (1984),-8.642563819885254,-22.731822967529297,0.03123149648308754,2,yellow
1599,Children of a Lesser God (1986),2.3394715785980225,13.819068908691406,0.20123040676116943,2,yellow
1600,"Rainmaker, The (1997)",-6.209366321563721,-4.662415027618408,0.17505189776420593,2,yellow
1601,"War Room, The (1993)",-4.218785285949707,7.244739055633545,0.19840514659881592,2,yellow
1602,Boys on the Side (1995),-4.127432823181152,-12.410663604736328,0.05605974793434143,2,yellow
1603,Lemony Snicket's A Series of Unfortunate Events (2004),-2.2951877117156982,0.23092183470726013,0.0726044625043869,2,yellow
1604,Barb Wire (1996),-1.2444044351577759,-20.47102165222168,-0.2289915382862091,1,green
1605,Dead Calm (1989),7.067831039428711,14.1428861618042,0.16974306106567383,2,yellow
1606,For Love of the Game (1999),-9.842031478881836,-0.7395743727684021,-0.03607634827494621,1,green
1607,"Help, The (2011)",6.642953395843506,4.9751482009887695,0.22870106995105743,2,yellow
1608,Lars and the Real Girl (2007),3.8821182250976562,10.431000709533691,0.19004367291927338,2,yellow
1609,Dead Men Don't Wear Plaid (1982),9.235922813415527,-5.506460189819336,0.10458437353372574,2,yellow
1610,Fantastic Four (2005),-17.329294204711914,-9.076249122619629,-0.08257915824651718,1,green
1611,Virtuosity (1995),-7.486212253570557,-20.306621551513672,-0.16405174136161804,1,green
1612,Hope Floats (1998),-8.26933765411377,-13.81165599822998,-0.03611941635608673,1,green
1613,"Beverly Hillbillies, The (1993)",8.455537796020508,-13.441206932067871,-0.1548314094543457,1,green
1614,Two Weeks Notice (2002),18.0089168548584,3.5395607948303223,-0.025480596348643303,1,green
1615,54 (1998),0.5728215575218201,-16.25193214416504,-0.16035987436771393,1,green
1616,Drive (2011),3.1234443187713623,8.214302062988281,0.29830020666122437,2,yellow
1617,"Hours, The (2002)",-0.1194799467921257,8.946370124816895,0.2414783239364624,2,yellow
1618,Spawn (1997),-4.580740451812744,-22.002466201782227,-0.11905799061059952,1,green
1619,Maid in Manhattan (2002),-15.088217735290527,-12.026477813720703,-0.2505277693271637,1,green
1620,"Last King of Scotland, The (2006)",-3.515841245651245,9.47450065612793,0.25960156321525574,2,yellow
1621,Broken Flowers (2005),8.57583999633789,19.586469650268555,0.1520247757434845,2,yellow
1622,Police Academy 3: Back in Training (1986),-9.046335220336914,-19.207517623901367,-0.33379220962524414,0,blue
1623,Blow-Up (Blowup) (1966),3.9069831371307373,4.8387370109558105,0.17697100341320038,2,yellow
1624,Saved! (2004),7.64967679977417,-1.7808442115783691,0.16851374506950378,2,yellow
1625,Frankenstein (1931),4.9058918952941895,12.50737190246582,0.22700338065624237,2,yellow
1626,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",-0.6959075331687927,9.926924705505371,0.34797951579093933,3,red
1627,About Time (2013),-3.443354845046997,11.253730773925781,0.39566802978515625,3,red
1628,Over the Hedge (2006),-6.3280792236328125,-7.691250801086426,-0.008441629819571972,1,green
1629,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",4.991652011871338,15.895217895507812,0.23994207382202148,2,yellow
1630,Indecent Proposal (1993),3.806549310684204,-15.246297836303711,-0.1764218658208847,1,green
1631,Oblivion (2013),4.318081378936768,-6.955620765686035,-0.07339674234390259,1,green
1632,Sister Act 2: Back in the Habit (1993),0.9532360434532166,-11.24918270111084,-0.31973785161972046,0,blue
1633,Angels & Demons (2009),1.2277895212173462,-20.852405548095703,0.10010988265275955,2,yellow
1634,Far from Heaven (2002),-2.803082227706909,14.06888484954834,0.2839873135089874,2,yellow
1635,Naked (1993),11.775212287902832,0.03638868406414986,0.2618790566921234,2,yellow
1636,Secretary (2002),-21.797645568847656,8.95369815826416,0.06696639209985733,2,yellow
1637,"Devil's Own, The (1997)",-10.874978065490723,-14.819686889648438,0.013492352329194546,2,yellow
1638,Murder at 1600 (1997),-5.927748680114746,-11.261942863464355,-0.007613263558596373,1,green
1639,Buffalo '66 (a.k.a. Buffalo 66) (1998),19.983047485351562,8.034578323364258,0.0554625540971756,2,yellow
1640,South Pacific (1958),4.762817859649658,-12.691102981567383,0.08505423367023468,2,yellow
1641,"Killer, The (Die xue shuang xiong) (1989)",13.791897773742676,10.381114959716797,0.27173033356666565,2,yellow
1642,Thor (2011),-13.844033241271973,-5.766465187072754,0.04938459396362305,2,yellow
1643,Adventureland (2009),0.9253273606300354,-5.033364772796631,0.053230300545692444,2,yellow
1644,Short Circuit (1986),-0.45893287658691406,-9.525900840759277,0.1715031862258911,2,yellow
1645,Vanya on 42nd Street (1994),-9.036054611206055,-2.442373037338257,-0.07302181422710419,1,green
1646,Freaky Friday (2003),-3.053753614425659,-17.237926483154297,-0.1907072514295578,1,green
1647,Grave of the Fireflies (Hotaru no haka) (1988),5.452060699462891,7.673568248748779,0.27931568026542664,2,yellow
1648,Cloud Atlas (2012),10.636552810668945,20.133386611938477,0.025443067774176598,2,yellow
1649,"Goodbye Girl, The (1977)",6.146910667419434,-0.9498969316482544,0.06613171100616455,2,yellow
1650,"400 Blows, The (Les quatre cents coups) (1959)",14.611184120178223,17.50751304626465,0.12436449527740479,2,yellow
1651,Reds (1981),7.246842384338379,20.138256072998047,0.3290056884288788,3,red
1652,Transporter 2 (2005),-2.2714293003082275,-11.034661293029785,0.03472775220870972,2,yellow
1653,"Mariachi, El (1992)",0.04721265286207199,0.753314733505249,0.2546866834163666,2,yellow
1654,Watership Down (1978),9.89499282836914,-1.5812705755233765,0.13980160653591156,2,yellow
1655,Brighton Beach Memoirs (1986),0.33972224593162537,3.1971616744995117,0.2110077291727066,2,yellow
1656,28 Weeks Later (2007),-13.287036895751953,-8.729723930358887,0.036068279296159744,2,yellow
1657,America's Sweethearts (2001),-8.72661304473877,-11.595756530761719,-0.08368007838726044,1,green
